Water Pump ID,Distance to Nearest Town,Population Served,Installation Year,Water Pump Age,GPS Coordinates,Functioning Status,Water Source Type_['Borehole'],Water Source Type_['Lake'],Water Source Type_['River'],Water Source Type_['Well'],Water Quality_['Clean'],Water Quality_['Contaminated'],Funder_['Oxfam'],Funder_['Red Cross'],Funder_['UNICEF'],Funder_['USAID'],Funder_['World Bank'],Payment Type_['Free'],Payment Type_['Pay per use'],Pump Type_['Hand Pump'],Pump Type_['Motorized Pump'],Pump Type_['Solar Pump']
3885,0.166841993491645,-0.3692601576940171,1.1052759067172213,-1.1052759067172162,"(-23.79402162500499, 19.25964971773381)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
3886,0.166841993491645,0.7354814577914799,-1.2775678564642021,1.2775678564642075,"(-18.705010590890367, 24.960034085556003)",0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
3888,1.182103067471337,0.36723425262964754,-0.8236928539534549,0.8236928539534601,"(-23.11005492940061, 21.392721391518453)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
3889,-0.1957512472153879,1.4719758681151445,-0.14288035018733383,0.14288035018733908,"(-19.003945697808863, 26.811532956850996)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3890,-1.0659750249122668,0.7354814577914799,-1.2775678564642021,1.2775678564642075,"(-20.235512637408554, 20.72273852321031)",0,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
3891,-1.4285682656192997,-2.210496183503179,0.08405715106803985,-0.0840571510680346,"(-20.84457686362265, 24.629332036824458)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3892,0.6019538823400844,1.1037286629533123,-1.504505357719576,1.504505357719581,"(-23.69158112126352, 21.993043353066806)",0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
3893,-1.9361988026091457,0.7354814577914799,-0.48328660207039437,0.4832866020703996,"(-18.062866605295337, 20.303107907547474)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
4291,-1.1384936730536734,2.208470278438809,-0.8236928539534549,0.8236928539534601,"(-20.297051858562373, 25.605542315660287)",0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
3894,0.31187928977445817,-1.1057545680176817,-0.25634910081502066,0.25634910081502593,"(-17.55947795957582, 20.35448586784813)",1,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
3895,1.54469630817837,-0.3692601576940171,-0.710224103325768,0.7102241033257732,"(-19.116680315384638, 26.67758942994107)",0,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3897,0.166841993491645,-1.474001773179514,0.9918071560895345,-0.9918071560895293,"(-21.85888900333159, 20.52596388450329)",0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
3898,1.4721776600369634,-1.474001773179514,-0.9371616045811417,0.937161604581147,"(-23.471796368080874, 20.57875366197637)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3899,1.8347709007439963,-0.0010129525321847855,-0.9371616045811417,0.937161604581147,"(-21.298267410520204, 25.578535089373677)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
3900,0.09432334535023841,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-21.97974583909236, 28.78247927219121)",0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
3901,0.021804697208831835,-0.3692601576940171,1.1052759067172213,-1.1052759067172162,"(-22.875839883799205, 24.752555880561612)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
3902,-1.1384936730536734,1.1037286629533123,-0.14288035018733383,0.14288035018733908,"(-18.29403425230301, 25.61651814499566)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
3903,-0.9209377286294537,0.36723425262964754,0.9918071560895345,-0.9918071560895293,"(-17.599855360952, 25.18413723251071)",1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
3904,-1.21101232119508,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-19.490101820763115, 19.511828170545073)",1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
3905,0.674472530481491,-0.0010129525321847855,0.42446340295110035,-0.42446340295109514,"(-21.761652850322925, 20.014299561440183)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
3906,-1.6461242100435194,0.7354814577914799,-1.0506303552088285,1.0506303552088339,"(-21.796686666736342, 20.092367665272224)",1,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
3907,-0.05071395093257474,-0.0010129525321847855,-1.1640991058365153,1.1640991058365207,"(-22.408115034517387, 22.868124768928865)",1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3908,-0.34078854349820104,2.5767174836006417,-0.710224103325768,0.7102241033257732,"(-22.962877120425336, 27.801557375557053)",1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
3909,0.23936064163305157,0.36723425262964754,0.9918071560895345,-0.9918071560895293,"(-21.755463687418636, 27.286826630272365)",1,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
3910,0.5294352341986779,1.1037286629533123,0.5379321535787872,-0.537932153578782,"(-21.168855798812036, 28.704264958820207)",0,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
3911,-0.12323259907398132,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-19.170576353466988, 26.23598715702979)",0,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
3912,-1.0659750249122668,-0.3692601576940171,0.08405715106803985,-0.0840571510680346,"(-22.440041809610197, 19.726982465617326)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
3913,0.09432334535023841,-0.3692601576940171,1.3322134079725951,-1.3322134079725898,"(-19.378496336689484, 24.611934633006324)",1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
3914,-0.05071395093257474,0.36723425262964754,-1.6179741083472627,1.617974108347268,"(-19.90066434088335, 23.39580947547558)",1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
3916,0.38439793791586474,1.1037286629533123,0.9918071560895345,-0.9918071560895293,"(-23.00915261937597, 20.218559857348517)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
3917,-0.9934563767708603,1.1037286629533123,-1.3910366070918891,1.3910366070918943,"(-19.791901788512092, 27.364059289764757)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
4292,-1.6461242100435194,-0.3692601576940171,0.08405715106803985,-0.0840571510680346,"(-17.66451412339621, 27.450206504742383)",1,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3918,2.704994678440875,-0.7375073628558495,0.5379321535787872,-0.537932153578782,"(-17.779254872278297, 22.613163669952357)",1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
3919,0.8195098267643042,1.1037286629533123,-1.1640991058365153,1.1640991058365207,"(-20.05704872098607, 28.368929470470047)",0,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
3920,0.5294352341986779,0.36723425262964754,1.2187446573449083,-1.218744657344903,"(-17.99664037677866, 27.72653828090089)",1,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3921,-1.7911615063263326,0.36723425262964754,0.9918071560895345,-0.9918071560895293,"(-17.888165709038727, 25.37818301572352)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3922,1.54469630817837,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-22.494221862479513, 19.469427861454918)",1,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
3923,-0.12323259907398132,0.7354814577914799,-0.5967553526980812,0.5967553526980864,"(-20.407298756614498, 22.209473359100453)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
3924,-1.1384936730536734,-2.9469905938268433,-1.6179741083472627,1.617974108347268,"(-23.520666205143158, 20.765187422376606)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3926,0.166841993491645,-0.0010129525321847855,1.1052759067172213,-1.1052759067172162,"(-21.06627792191479, 20.57614788294757)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
3927,1.9798081970268093,-0.3692601576940171,-0.029411599559647,0.029411599559652238,"(-21.036561826393832, 23.288659270312106)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3928,0.166841993491645,-0.3692601576940171,-1.1640991058365153,1.1640991058365207,"(-23.246554562613152, 19.684022425747298)",0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
3929,0.166841993491645,-0.7375073628558495,1.6726196598556555,-1.6726196598556504,"(-18.867871320662413, 20.795578715337182)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
3930,0.31187928977445817,-0.0010129525321847855,-0.9371616045811417,0.937161604581147,"(-18.400825654762656, 25.432817876081714)",0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
3931,-1.5010869137607064,-0.0010129525321847855,1.445682158600282,-1.4456821586002766,"(-21.371703028399047, 26.813471435465893)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3932,0.31187928977445817,0.7354814577914799,-1.3910366070918891,1.3910366070918943,"(-20.109641592158994, 22.25986792741792)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
3933,-1.7911615063263326,-0.0010129525321847855,0.5379321535787872,-0.537932153578782,"(-21.610884751786227, 27.326890819086003)",1,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
3934,1.1095844193299305,-0.0010129525321847855,-1.1640991058365153,1.1640991058365207,"(-22.588066981975338, 21.760166677018443)",1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3935,-2.0087174507505523,0.7354814577914799,-0.3698178514427075,0.36981785144271273,"(-21.464162589089703, 28.479498794191308)",1,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3937,0.9645471230471173,1.1037286629533123,-0.3698178514427075,0.36981785144271273,"(-21.505801118145467, 20.260180050941987)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3938,1.54469630817837,-2.210496183503179,-1.504505357719576,1.504505357719581,"(-18.93629845545879, 23.14902963179671)",0,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
3939,1.0370657711885238,0.7354814577914799,1.6726196598556555,-1.6726196598556504,"(-17.824671813545166, 23.562242150852757)",1,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3940,0.4569165860572713,0.7354814577914799,-0.25634910081502066,0.25634910081502593,"(-20.012145285409527, 21.285263679925638)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
3941,0.6019538823400844,-0.7375073628558495,1.6726196598556555,-1.6726196598556504,"(-23.925344000025092, 21.436855468466376)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
3942,-1.5736055619021128,-0.0010129525321847855,-1.7314428589749495,1.7314428589749549,"(-18.242546932295554, 20.244350153228453)",1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
3943,0.23936064163305157,-0.7375073628558495,-0.9371616045811417,0.937161604581147,"(-22.007592511721587, 27.173876266198903)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3944,-0.9934563767708603,-0.0010129525321847855,-0.3698178514427075,0.36981785144271273,"(-17.7571699684136, 27.406766382270153)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
3945,1.1095844193299305,-0.3692601576940171,-0.48328660207039437,0.4832866020703996,"(-20.507754524895542, 20.296939522991618)",1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
4293,-1.356049617477893,-0.7375073628558495,-0.25634910081502066,0.25634910081502593,"(-18.629432335946863, 28.52240478482743)",0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
3946,-1.5010869137607064,0.36723425262964754,-1.7314428589749495,1.7314428589749549,"(-21.742851352989998, 23.443913042019442)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
3947,-1.5736055619021128,-0.7375073628558495,-0.8236928539534549,0.8236928539534601,"(-22.665127801072654, 19.932004077590847)",0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
3948,-0.05071395093257474,-0.0010129525321847855,1.2187446573449083,-1.218744657344903,"(-18.086252318302208, 27.39786044290194)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
